<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.05	05:00:00	21744.65	21753.65	21741.65	21750.03	2961	0	95
2025.06.05	05:15:00	21750.15	21754.65	21746.90	21752.40	2176	0	95
2025.06.05	05:30:00	21752.53	21754.15	21747.65	21752.65	2954	0	95
2025.06.05	05:45:00	21752.53	21753.78	21747.90	21750.28	2312	0	95
2025.06.05	06:00:00	21750.40	21752.90	21745.40	21751.78	1723	0	95
2025.06.05	06:15:00	21751.90	21758.78	21747.25	21751.03	2879	0	95
2025.06.05	06:30:00	21751.15	21752.53	21744.53	21750.78	2035	0	95
2025.06.05	06:45:00	21750.90	21750.90	21746.40	21748.03	1299	0	95
2025.06.05	07:00:00	21747.90	21748.78	21724.90	21733.15	4818	0	95
2025.06.05	07:15:00	21733.28	21736.03	21729.78	21733.40	2488	0	95
2025.06.05	07:30:00	21733.53	21734.28	21724.15	21733.90	3624	0	95
2025.06.05	07:45:00	21734.00	21735.53	21726.75	21734.15	2472	0	95
2025.06.05	08:00:00	21734.25	21735.40	21724.90	21727.15	5009	0	95
2025.06.05	08:15:00	21727.28	21740.40	21722.90	21736.90	3927	0	95
2025.06.05	08:30:00	21737.00	21743.65	21729.90	21734.40	4515	0	95
2025.06.05	08:45:00	21734.65	21741.40	21730.65	21738.90	3355	0	95
2025.06.05	09:00:00	21739.03	21763.40	21738.40	21762.90	8893	0	95
2025.06.05	09:15:00	21762.78	21815.25	21756.65	21811.50	14293	0	95
2025.06.05	09:30:00	21811.25	21836.78	21799.78	21829.65	12599	0	95
2025.06.05	09:45:00	21829.75	21831.25	21805.28	21812.25	11979	0	95
2025.06.05	10:00:00	21812.65	21827.03	21811.75	21817.40	11788	0	95
2025.06.05	10:15:00	21817.28	21841.28	21810.65	21832.75	8782	0	95
2025.06.05	10:30:00	21832.65	21840.65	21817.78	21819.53	8409	0	95
2025.06.05	10:45:00	21819.65	21820.75	21773.50	21789.25	11233	0	95
2025.06.05	11:00:00	21789.15	21790.90	21771.00	21771.15	9347	0	95
2025.06.05	11:15:00	21771.00	21783.50	21763.78	21773.53	9222	0	95
2025.06.05	11:30:00	21773.65	21789.00	21771.78	21786.65	5692	0	95
2025.06.05	11:45:00	21786.75	21787.65	21766.90	21775.65	6412	0	95
2025.06.05	12:00:00	21775.53	21801.00	21775.03	21793.90	6589	0	95
2025.06.05	12:15:00	21793.75	21800.90	21791.00	21791.65	4116	0	95
2025.06.05	12:30:00	21791.53	21803.90	21754.25	21755.00	10673	0	95
2025.06.05	12:45:00	21754.90	21779.15	21753.40	21776.40	8425	0	95
2025.06.05	13:00:00	21776.28	21779.78	21747.78	21748.40	11926	0	95
2025.06.05	13:15:00	21748.50	21759.90	21745.28	21749.53	9203	0	95
2025.06.05	13:30:00	21749.65	21769.53	21745.90	21755.75	9674	0	95
2025.06.05	13:45:00	21755.90	21777.53	21754.50	21767.65	8280	0	95
2025.06.05	14:00:00	21767.53	21780.65	21759.15	21778.25	7907	0	95
2025.06.05	14:15:00	21778.25	21780.90	21761.00	21763.00	9250	0	95
2025.06.05	14:30:00	21753.50	21776.90	21712.25	21764.28	28087	0	95
2025.06.05	14:45:00	21764.40	21895.00	21753.78	21800.50	56947	0	95
2025.06.05	15:00:00	21800.40	21820.65	21795.25	21810.65	36679	0	95
2025.06.05	15:15:00	21810.78	21819.75	21790.03	21811.15	34102	0	95
2025.06.05	15:30:00	21811.00	21839.50	21734.78	21777.90	204893	0	95
2025.06.05	15:45:00	21778.03	21780.90	21691.25	21723.00	152442	0	95
2025.06.05	16:00:00	21722.90	21762.53	21703.03	21724.03	110483	0	95
2025.06.05	16:15:00	21724.15	21803.78	21712.78	21801.15	80216	0	95
2025.06.05	16:30:00	21801.28	21866.00	21703.00	21830.78	149796	0	95
2025.06.05	16:45:00	21830.90	21877.28	21803.78	21857.40	104565	0	95
2025.06.05	17:00:00	21857.53	21874.40	21844.28	21870.28	59022	0	95
2025.06.05	17:15:00	21870.40	21925.50	21869.53	21919.40	51525	0	95
2025.06.05	17:30:00	21919.28	21927.90	21903.28	21917.53	38449	0	95
2025.06.05	17:45:00	21917.40	21931.50	21896.40	21919.53	38875	0	95
2025.06.05	18:00:00	21919.65	21922.40	21862.75	21866.78	45098	0	95
2025.06.05	18:15:00	21866.65	21870.03	21811.90	21860.15	74156	0	95
2025.06.05	18:30:00	21860.28	21867.28	21800.28	21801.28	45079	0	95
2025.06.05	18:45:00	21801.40	21801.53	21670.25	21686.65	147223	0	95
2025.06.05	19:00:00	21686.78	21758.03	21659.50	21756.90	84355	0	95
2025.06.05	19:15:00	21756.78	21785.28	21755.90	21772.40	44794	0	95
2025.06.05	19:30:00	21772.28	21789.03	21770.90	21780.15	35826	0	95
2025.06.05	19:45:00	21780.03	21781.03	21720.65	21728.90	50214	0	95
2025.06.05	20:00:00	21728.78	21739.65	21677.78	21683.90	79027	0	95
2025.06.05	20:15:00	21684.03	21712.78	21606.25	21706.90	80400	0	95
2025.06.05	20:30:00	21707.03	21738.15	21687.25	21708.40	66571	0	95
2025.06.05	20:45:00	21708.25	21727.90	21680.28	21686.40	58604	0	95
2025.06.05	21:00:00	21686.53	21697.15	21610.65	21616.65	85834	0	95
2025.06.05	21:15:00	21616.53	21633.65	21503.15	21575.40	206815	0	95
2025.06.05	21:30:00	21575.53	21674.65	21572.28	21628.15	134613	0	95
2025.06.05	21:45:00	21628.25	21666.40	21564.40	21587.28	150210	0	95
2025.06.05	22:00:00	21587.15	21618.65	21577.00	21584.75	17538	0	95
2025.06.05	22:15:00	21584.65	21593.15	21521.00	21578.00	11013	0	95
2025.06.05	22:30:00	21577.75	21580.00	21524.28	21535.00	18093	0	95
2025.06.05	22:45:00	21536.15	21553.28	21510.75	21510.75	2770	0	95
2025.06.06	00:00:00	21470.53	21509.15	21470.53	21507.75	4626	0	95
2025.06.06	00:15:00	21507.90	21531.90	21507.15	21530.50	8084	0	95
2025.06.06	00:30:00	21530.65	21539.15	21520.65	21529.50	5105	0	95
2025.06.06	00:45:00	21529.40	21560.15	21527.03	21557.78	6838	0	95
2025.06.06	01:00:00	21557.90	21570.75	21552.75	21562.50	7735	0	95
2025.06.06	01:15:00	21562.65	21564.25	21539.28	21550.25	9288	0	95
2025.06.06	01:30:00	21550.00	21564.65	21539.90	21555.75	6959	0	95
2025.06.06	01:45:00	21555.65	21570.65	21544.50	21545.15	9345	0	95
2025.06.06	02:00:00	21545.00	21588.15	21544.00	21578.15	12410	0	95
2025.06.06	02:15:00	21578.03	21581.53	21555.50	21568.75	10156	0	95
2025.06.06	02:30:00	21568.75	21576.78	21558.90	21564.15	8837	0	95
2025.06.06	02:45:00	21564.03	21571.65	21543.65	21570.65	8127	0	95
2025.06.06	03:00:00	21570.75	21581.28	21562.40	21578.75	8030	0	95
2025.06.06	03:15:00	21578.90	21583.40	21564.40	21572.50	6776	0	95
2025.06.06	03:30:00	21572.40	21598.40	21566.78	21597.75	7743	0	95
2025.06.06	03:45:00	21597.65	21600.15	21578.50	21583.65	5919	0	95
2025.06.06	04:00:00	21583.75	21585.78	21574.90	21579.65	4958	0	95
2025.06.06	04:15:00	21579.78	21587.40	21572.15	21585.28	5430	0	95
2025.06.06	04:30:00	21585.15	21588.78	21572.53	21581.00	5164	0	95
2025.06.06	04:45:00	21580.90	21590.90	21577.28	21588.15	4029	0	95
2025.06.06	05:00:00	21588.03	21591.28	21578.90	21584.25	4206	0	95
2025.06.06	05:15:00	21584.25	21603.78	21584.25	21594.15	3793	0	95
2025.06.06	05:30:00	21594.28	21612.90	21587.15	21612.78	4929	0	95
2025.06.06	05:45:00	21612.75	21617.15	21606.15	21609.00	4214	0	95
2025.06.06	06:00:00	21609.15	21614.90	21601.03	21607.90	3925	0	95
2025.06.06	06:15:00	21608.00	21612.65	21603.25	21612.00	2766	0	95
2025.06.06	06:30:00	21612.00	21625.90	21602.03	21625.40	4399	0	95
2025.06.06	06:45:00	21625.25	21650.75	21624.90	21649.15	4720	0	95
2025.06.06	07:00:00	21649.03	21666.28	21647.15	21661.03	5712	0	95
2025.06.06	07:15:00	21660.90	21665.28	21648.28	21654.78	5442	0	95
2025.06.06	07:30:00	21654.65	21663.75	21649.78	21663.40	3972	0	95
2025.06.06	07:45:00	21663.28	21669.03	21650.78	21656.50	5032	0	95
2025.06.06	08:00:00	21656.40	21658.50	21640.75	21649.15	7294	0	95
2025.06.06	08:15:00	21649.00	21660.28	21628.78	21659.00	8010	0	95
2025.06.06	08:30:00	21659.15	21685.53	21656.65	21666.00	9697	0	95
2025.06.06	08:45:00	21666.00	21670.15	21657.75	21667.40	7060	0	95
2025.06.06	09:00:00	21667.28	21677.78	21647.53	21655.40	15448	0	95
2025.06.06	09:15:00	21655.25	21671.28	21649.90	21653.15	11176	0	95
2025.06.06	09:30:00	21653.25	21670.40	21651.53	21666.78	10923	0	95
2025.06.06	09:45:00	21666.65	21680.00	21657.90	21659.90	8948	0	95
2025.06.06	10:00:00	21660.00	21671.65	21647.53	21649.40	15752	0	95
2025.06.06	10:15:00	21649.25	21667.78	21637.53	21650.65	12200	0	95
2025.06.06	10:30:00	21650.50	21661.00	21643.50	21657.90	8817	0	95
2025.06.06	10:45:00	21658.03	21663.28	21651.00	21660.75	7161	0	95
2025.06.06	11:00:00	21661.00	21667.03	21650.78	21666.40	9517	0	95
2025.06.06	11:15:00	21666.53	21683.40	21664.15	21678.65	6225	0	95
2025.06.06	11:30:00	21678.53	21688.03	21666.75	21670.50	6904	0	95
2025.06.06	11:45:00	21670.65	21689.50	21670.40	21684.90	6047	0	95
2025.06.06	12:00:00	21685.03	21687.90	21671.90	21682.03	7129	0	95
2025.06.06	12:15:00	21681.90	21694.03	21676.78	21688.15	6012	0	95
2025.06.06	12:30:00	21688.28	21691.03	21667.28	21673.40	6592	0	95
2025.06.06	12:45:00	21673.50	21674.90	21654.78	21656.40	7492	0	95
2025.06.06	13:00:00	21656.50	21667.53	21642.15	21660.50	13629	0	95
2025.06.06	13:15:00	21660.65	21680.78	21643.65	21670.25	13755	0	95
2025.06.06	13:30:00	21670.15	21681.15	21659.00	21672.00	13580	0	95
2025.06.06	13:45:00	21672.15	21684.03	21668.03	21670.65	9853	0	95
2025.06.06	14:00:00	21670.50	21684.90	21665.15	21682.15	13937	0	95
2025.06.06	14:15:00	21682.00	21685.25	21661.78	21675.75	14473	0	95
2025.06.06	14:30:00	21676.00	21783.00	21675.75	21771.25	61798	0	95
2025.06.06	14:45:00	21771.25	21781.15	21747.53	21760.90	32871	0	95
2025.06.06	15:00:00	21761.00	21781.15	21746.40	21775.65	28707	0	95
2025.06.06	15:15:00	21775.78	21810.28	21770.15	21797.78	31662	0	95
2025.06.06	15:30:00	21797.90	21851.65	21767.78	21839.40	174104	0	95
2025.06.06	15:45:00	21839.53	21863.25	21802.65	21839.53	106679	0	95
2025.06.06	16:00:00	21839.40	21848.90	21808.28	21835.90	99066	0	95
2025.06.06	16:15:00	21836.03	21843.40	21766.00	21784.90	88273	0	95
2025.06.06	16:30:00	21784.78	21836.03	21763.40	21827.65	68917	0	95
2025.06.06	16:45:00	21827.53	21840.78	21811.78	21819.28	49449	0	95
2025.06.06	17:00:00	21819.15	21866.40	21816.28	21840.78	60166	0	95
2025.06.06	17:15:00	21840.65	21842.40	21736.00	21789.90	113584	0	95
2025.06.06	17:30:00	21789.78	21804.28	21770.03	21799.65	60151	0	95
2025.06.06	17:45:00	21799.78	21827.90	21791.40	21806.03	41911	0	95
2025.06.06	18:00:00	21805.90	21833.78	21801.15	21824.78	34253	0	95
2025.06.06	18:15:00	21824.90	21824.90	21780.03	21788.90	45742	0	95
2025.06.06	18:30:00	21788.78	21798.65	21747.90	21760.28	47148	0	95
2025.06.06	18:45:00	21760.15	21776.65	21721.53	21754.78	55604	0	95
2025.06.06	19:00:00	21754.90	21765.40	21736.53	21762.78	47530	0	95
2025.06.06	19:15:00	21762.90	21802.65	21756.03	21787.65	36600	0	95
2025.06.06	19:30:00	21787.78	21814.78	21787.78	21813.28	26886	0	95
2025.06.06	19:45:00	21813.15	21826.40	21810.78	21821.28	20460	0	95
2025.06.06	20:00:00	21821.40	21854.03	21821.15	21849.53	34079	0	95
2025.06.06	20:15:00	21849.65	21864.15	21838.03	21843.90	29593	0	95
2025.06.06	20:30:00	21843.78	21871.50	21834.15	21840.53	41695	0	95
2025.06.06	20:45:00	21840.40	21850.53	21826.40	21834.28	28481	0	95
2025.06.06	21:00:00	21834.40	21847.03	21821.90	21827.53	30220	0	95
2025.06.06	21:15:00	21827.65	21828.78	21798.03	21808.03	35904	0	95
2025.06.06	21:30:00	21807.90	21815.15	21791.53	21809.03	35214	0	95
2025.06.06	21:45:00	21808.90	21827.65	21784.28	21788.28	60705	0	95
2025.06.09	00:00:00	21794.78	21819.65	21762.00	21762.00	6784	0	95
2025.06.09	00:15:00	21761.25	21769.90	21741.75	21758.50	6614	0	95
2025.06.09	00:30:00	21758.25	21760.90	21732.90	21741.50	6582	0	95
2025.06.09	00:45:00	21741.50	21746.15	21729.78	21741.15	6712	0	95
2025.06.09	01:00:00	21741.00	21753.00	21726.00	21744.75	10313	0	95
2025.06.09	01:15:00	21744.65	21756.25	21742.65	21753.03	4980	0	95
2025.06.09	01:30:00	21753.15	21762.25	21750.25	21758.25	3761	0	95
2025.06.09	01:45:00	21758.15	21772.50	21753.65	21761.50	5998	0	95
2025.06.09	02:00:00	21761.65	21782.90	21755.90	21778.90	8501	0	95
2025.06.09	02:15:00	21779.00	21781.65	21753.65	21758.65	7039	0	95
2025.06.09	02:30:00	21758.50	21766.03	21744.25	21748.90	8042	0	95
2025.06.09	02:45:00	21749.00	21755.00	21745.15	21748.03	5789	0	95
2025.06.09	03:00:00	21748.15	21751.28	21738.78	21750.28	5927	0	95
2025.06.09	03:15:00	21750.15	21750.15	21736.00	21741.90	4419	0	95
2025.06.09	03:30:00	21741.78	21743.65	21731.03	21736.90	4863	0	95
2025.06.09	03:45:00	21736.78	21746.90	21736.53	21741.65	4331	0	95
2025.06.09	04:00:00	21741.75	21755.03	21735.03	21738.65	5260	0	95
2025.06.09	04:15:00	21738.50	21740.28	21721.65	21724.65	5625	0	95
2025.06.09	04:30:00	21724.75	21735.75	21715.75	21733.75	5610	0	95
2025.06.09	04:45:00	21733.90	21743.40	21728.50	21740.90	3378	0	95
2025.06.09	05:00:00	21740.78	21741.50	21726.53	21730.40	4187	0	95
2025.06.09	05:15:00	21730.53	21734.53	21725.78	21727.15	2762	0	95
2025.06.09	05:30:00	21727.28	21737.15	21726.90	21735.15	3124	0	95
2025.06.09	05:45:00	21735.25	21746.50	21734.40	21743.65	2584	0	95
2025.06.09	06:00:00	21743.78	21750.90	21735.50	21750.65	3199	0	95
2025.06.09	06:15:00	21750.50	21752.15	21734.65	21737.40	4043	0	95
2025.06.09	06:30:00	21737.53	21744.00	21730.75	21734.90	3023	0	95
2025.06.09	06:45:00	21734.75	21750.50	21732.78	21746.03	2887	0	95
2025.06.09	07:00:00	21745.75	21747.28	21728.78	21740.40	4425	0	95
2025.06.09	07:15:00	21740.25	21747.78	21735.03	21743.65	3111	0	95
2025.06.09	07:30:00	21743.50	21746.28	21733.78	21738.65	3404	0	95
2025.06.09	07:45:00	21738.78	21748.40	21732.78	21745.90	3133	0	95
2025.06.09	08:00:00	21745.78	21749.40	21731.50	21738.90	5273	0	95
2025.06.09	08:15:00	21739.03	21743.40	21733.03	21741.40	3790	0	95
2025.06.09	08:30:00	21741.28	21746.00	21732.78	21745.75	4460	0	95
2025.06.09	08:45:00	21745.65	21767.28	21743.40	21765.50	7084	0	95
2025.06.09	09:00:00	21765.50	21773.28	21754.65	21762.65	12978	0	95
2025.06.09	09:15:00	21762.50	21766.90	21749.40	21760.25	11482	0	95
2025.06.09	09:30:00	21760.40	21781.75	21760.25	21780.90	9122	0	95
2025.06.09	09:45:00	21780.78	21795.15	21775.75	21794.15	8776	0	95
2025.06.09	10:00:00	21794.03	21799.40	21783.00	21784.15	11329	0	95
2025.06.09	10:15:00	21784.28	21793.90	21766.00	21771.65	9936	0	95
2025.06.09	10:30:00	21771.53	21772.28	21757.50	21760.25	8271	0	95
2025.06.09	10:45:00	21760.15	21799.40	21759.78	21791.25	7123	0	95
2025.06.09	11:00:00	21791.40	21793.78	21773.65	21786.90	6012	0	95
2025.06.09	11:15:00	21787.03	21790.00	21772.90	21789.03	5880	0	95
2025.06.09	11:30:00	21788.90	21792.15	21783.65	21786.50	4362	0	95
2025.06.09	11:45:00	21786.40	21792.00	21777.40	21779.40	4499	0	95
2025.06.09	12:00:00	21779.28	21790.03	21772.50	21787.50	5439	0	95
2025.06.09	12:15:00	21787.65	21789.90	21775.78	21777.40	5199	0	95
